日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh,储电量kWh
2025-02-03,06:30,912.7648,0.0000,0.0000,912.7648,897.8478,0.9618,
2025-02-03,06:40,933.9967,0.0000,0.0000,933.9967,915.0319,0.0000,
2025-02-03,06:50,894.2778,0.0000,0.0000,894.2778,888.3281,0.0000,
2025-02-03,07:00,827.4873,0.0000,0.0000,827.4873,821.2255,0.0000,
2025-02-03,07:10,806.4754,0.0000,0.0000,806.4754,780.2536,0.0000,
2025-02-03,07:20,746.1502,0.0000,0.0000,746.1502,736.6974,0.0000,
2025-02-03,07:30,687.9686,0.0000,0.0000,687.9686,660.7270,0.0000,
2025-02-03,07:40,1437.8875,833.3333,0.0000,604.5542,583.6263,0.0000,
2025-02-03,07:50,697.4858,0.0000,0.0000,697.4858,680.3886,0.0000,
2025-02-03,08:00,32.8794,0.0000,833.3333,866.2127,855.7498,0.0000,
2025-02-03,08:10,0.0000,0.0000,833.3333,833.3333,820.7899,0.0000,
2025-02-03,08:20,0.0000,0.0000,754.5234,754.5234,728.6481,0.0000,
2025-02-03,08:30,0.0000,0.0000,702.6523,702.6523,684.8473,0.0000,
2025-02-03,08:40,0.0000,0.0000,673.3078,673.3078,644.7323,0.0000,
2025-02-03,08:50,0.0000,0.0000,630.5384,630.5384,607.9278,0.0000,
2025-02-03,09:00,0.0000,0.0000,588.3602,588.3602,564.6768,0.0000,
2025-02-03,09:10,0.0000,0.0000,534.7526,534.7526,497.3328,0.0000,
2025-02-03,09:20,0.0000,0.0000,472.7239,472.7239,443.4037,12.7919,
2025-02-03,09:30,0.0000,0.0000,435.0802,435.0802,404.5153,0.0000,
2025-02-03,09:40,0.0000,0.0000,350.8715,350.8715,346.1671,9.8231,
2025-02-03,09:50,0.0000,0.0000,297.0925,297.0925,288.3390,19.1640,
2025-02-03,10:00,0.0000,0.0000,279.6273,279.6273,249.7862,0.0000,
2025-02-03,10:10,0.0000,0.0000,275.5961,275.5961,229.0515,0.0000,
2025-02-03,10:20,0.0000,0.0000,259.4285,259.4285,206.2580,0.0000,
2025-02-03,10:30,0.0000,0.0000,209.5490,209.5490,176.5902,15.8985,
2025-02-03,10:40,0.0000,0.0000,188.4036,188.4036,150.4855,48.9732,
2025-02-03,10:50,147.0336,0.0000,0.0000,147.0336,122.2214,16.4792,
2025-02-03,11:00,970.8418,833.3333,0.0000,137.5085,100.4733,0.0000,
2025-02-03,11:10,993.3020,833.3333,0.0000,159.9686,98.6712,0.0000,
2025-02-03,11:20,983.2844,833.3333,0.0000,149.9511,77.3434,0.0000,
2025-02-03,11:30,950.3219,833.3333,0.0000,116.9886,44.7948,11.0735,
2025-02-03,11:40,962.9211,833.3333,0.0000,129.5878,42.2539,0.0000,
2025-02-03,11:50,915.5853,833.3333,0.0000,82.2520,2.8302,0.0000,
2025-02-03,12:00,860.1192,833.3333,0.0000,26.7859,-53.9583,0.0000,
2025-02-03,12:10,917.0767,833.3333,0.0000,83.7433,-37.4083,0.0000,
2025-02-03,12:20,920.9788,833.3333,0.0000,87.6455,-24.5837,0.0000,
2025-02-03,12:30,864.7654,833.3333,0.0000,31.4320,-46.2993,0.0000,
2025-02-03,12:40,858.2419,833.3333,0.0000,24.9086,-49.0228,21.8754,
2025-02-03,12:50,910.4441,833.3333,0.0000,77.1107,-2.2673,1.8805,
2025-02-03,13:00,147.1284,0.0000,0.0000,147.1284,57.2652,0.0000,
2025-02-03,13:10,129.6424,0.0000,0.0000,129.6424,62.9750,0.0000,
2025-02-03,13:20,126.3435,0.0000,0.0000,126.3435,67.6744,0.0000,
2025-02-03,13:30,151.4962,0.0000,0.0000,151.4962,91.5250,0.0000,
2025-02-03,13:40,134.2525,0.0000,0.0000,134.2525,104.3285,0.0000,
2025-02-03,13:50,0.0000,0.0000,144.2480,144.2480,125.7983,0.0000,
2025-02-03,14:00,0.0000,0.0000,175.1284,175.1284,158.7645,19.0295,
2025-02-03,14:10,0.0000,0.0000,211.1084,211.1084,185.4298,0.0000,
2025-02-03,14:20,0.0000,0.0000,259.3901,259.3901,224.5599,0.0000,
2025-02-03,14:30,0.0000,0.0000,316.5631,316.5631,278.1865,0.0000,
2025-02-03,14:40,0.0000,0.0000,362.4011,362.4011,326.1373,0.0000,
2025-02-03,14:50,0.0000,0.0000,373.8716,373.8716,364.4214,0.0000,
2025-02-03,15:00,1264.9992,833.3333,0.0000,431.6658,397.4445,0.0000,
2025-02-03,15:10,1282.4677,833.3333,0.0000,449.1344,433.0294,1.5606,
2025-02-03,15:20,1312.0352,833.3333,0.0000,478.7019,476.3805,0.0000,
2025-02-03,15:30,984.1311,441.6182,0.0000,542.5128,531.1880,0.0000,
2025-02-03,15:40,597.9663,0.0000,0.0000,597.9663,591.9594,0.0000,
2025-02-03,15:50,627.4149,0.0000,0.0000,627.4149,622.6957,4.8687,
2025-02-03,16:00,670.6280,0.0000,0.0000,670.6280,647.2385,0.0000,
2025-02-03,16:10,736.1213,0.0000,0.0000,736.1213,725.9579,0.0000,
2025-02-03,16:20,811.2450,0.0000,0.0000,811.2450,798.0437,0.0000,
2025-02-03,16:30,841.0187,0.0000,0.0000,841.0187,829.4198,2.8138,
2025-02-03,16:40,848.8992,0.0000,-0.0000,848.8992,848.3095,35.0222,
2025-02-03,16:50,911.5590,0.0000,0.0000,911.5590,898.4167,9.7106,
2025-02-03,17:00,982.0953,0.0000,0.0000,982.0953,966.7795,0.0000,
2025-02-03,17:10,998.9437,0.0000,0.0000,998.9437,998.0101,1.4827,
2025-02-03,17:20,1009.2719,0.0000,-0.0000,1009.2719,1000.1874,16.1009,
2025-02-03,17:30,1044.4943,0.0000,-0.0000,1044.4943,1021.3529,0.0000,
2025-02-03,17:40,1068.5452,0.0000,0.0000,1068.5452,1045.9755,0.0000,
2025-02-03,17:50,928.6260,0.0000,0.0000,928.6260,920.4289,0.0000,
2025-02-03,18:00,746.5581,0.0000,-0.0000,746.5581,721.9823,0.0000,
2025-02-03,18:10,708.3174,0.0000,-0.0000,708.3174,700.6828,0.0000,
2025-02-03,18:20,740.1250,0.0000,0.0000,740.1250,724.5628,0.0000,
2025-02-03,18:30,740.3168,0.0000,0.0000,740.3168,711.1610,0.0000,
2025-02-03,18:40,752.4328,0.0000,0.0000,752.4328,709.9694,0.0000,
2025-02-03,18:50,223.7158,0.0000,509.2051,732.9209,706.3545,0.0000,
2025-02-03,19:00,0.0000,0.0000,714.4178,714.4178,702.8366,0.0000,
2025-02-03,19:10,0.0000,0.0000,736.6200,736.6200,722.4296,0.0000,
2025-02-03,19:20,0.0000,0.0000,763.0276,763.0276,732.4948,0.0000,
2025-02-03,19:30,0.0000,0.0000,763.0231,763.0231,725.9080,0.0000,
2025-02-03,19:40,0.0000,0.0000,746.4846,746.4846,726.7880,0.0000,
2025-02-03,19:50,0.0000,0.0000,741.8368,741.8368,725.6282,0.0000,
2025-02-03,20:00,0.0000,0.0000,736.4718,736.4718,718.9290,0.0000,
2025-02-03,20:10,0.0000,0.0000,735.1198,735.1198,714.9993,0.0000,
2025-02-03,20:20,0.0000,0.0000,723.0415,723.0415,710.5162,0.0000,
2025-02-03,20:30,0.0000,0.0000,731.3202,731.3202,711.2402,0.0000,
2025-02-03,20:40,0.0000,0.0000,739.4317,739.4317,724.1166,0.0000,
2025-02-03,20:50,728.2556,0.0000,-0.0000,728.2556,714.8939,0.0000,
2025-02-03,21:00,699.9009,0.0000,0.0000,699.9009,699.9009,0.0000,
2025-02-03,21:10,737.0550,0.0000,0.0000,737.0550,728.3120,0.0000,
2025-02-03,21:20,753.9965,0.0000,0.0000,753.9965,740.5749,0.0000,
2025-02-03,21:30,775.4398,0.0000,0.0000,775.4398,739.0058,0.0000,
2025-02-03,21:40,789.5177,0.0000,-0.0000,789.5177,770.5956,0.0000,
2025-02-03,21:50,745.3924,0.0000,-0.0000,745.3924,710.7206,0.0000,
2025-02-03,22:00,1445.4067,833.3333,0.0000,612.0733,585.8395,0.0000,
2025-02-03,22:10,1405.3823,833.3333,0.0000,572.0490,556.3263,0.0000,
2025-02-03,22:20,555.9358,0.0000,0.0000,555.9358,543.3394,0.0000,
2025-02-03,22:30,1365.0661,833.3333,0.0000,531.7328,520.0961,27.8772,
2025-02-03,22:40,1383.6999,833.3333,0.0000,550.3666,544.3337,33.2295,
2025-02-03,22:50,1414.5574,833.3333,0.0000,581.2240,559.0303,0.0000,
2025-02-03,23:00,1406.3874,833.3333,0.0000,573.0541,549.5257,0.0000,
2025-02-03,23:10,1245.9140,666.6667,0.0000,579.2474,559.4350,0.0000,
2025-02-03,23:20,1429.4284,833.3333,0.0000,596.0951,576.7705,0.0000,
2025-02-03,23:30,1439.7466,833.3333,0.0000,606.4133,586.5095,0.0000,
2025-02-03,23:40,1441.7840,833.3333,0.0000,608.4506,586.5295,0.0000,
2025-02-03,23:50,581.7596,0.0000,0.0000,581.7596,579.9717,0.0000,
2025-02-03,24:00,585.7007,0.0000,0.0000,585.7007,578.0356,6.5026,8550.0000
2025-02-04,00:10,1440.7544,833.3333,0.0000,607.4211,590.4837,0.0000,
2025-02-04,00:20,1446.3829,833.3333,0.0000,613.0496,595.0478,0.0000,
2025-02-04,00:30,598.3564,-0.0000,0.0000,598.3564,588.6120,11.7069,
2025-02-04,00:40,605.4515,0.0000,0.0000,605.4515,590.7915,0.0000,
2025-02-04,00:50,622.3171,0.0000,0.0000,622.3171,602.9269,0.0000,
2025-02-04,01:00,630.9889,0.0000,0.0000,630.9889,615.6772,0.0000,
2025-02-04,01:10,641.1222,0.0000,0.0000,641.1222,617.8165,0.0000,
2025-02-04,01:20,640.8156,0.0000,0.0000,640.8156,613.8492,0.0000,
2025-02-04,01:30,631.0364,0.0000,0.0000,631.0364,612.6867,0.0000,
2025-02-04,01:40,636.1000,0.0000,0.0000,636.1000,620.4342,0.0000,
2025-02-04,01:50,642.6771,0.0000,0.0000,642.6771,630.2943,0.0000,
2025-02-04,02:00,653.4256,0.0000,0.0000,653.4256,631.4413,0.0000,
2025-02-04,02:10,640.4787,0.0000,0.0000,640.4787,622.0783,0.0000,
2025-02-04,02:20,659.5556,0.0000,0.0000,659.5556,636.9240,0.0000,
2025-02-04,02:30,668.9381,0.0000,0.0000,668.9381,656.3652,0.0000,
2025-02-04,02:40,638.0943,0.0000,0.0000,638.0943,629.2956,0.0000,
2025-02-04,02:50,656.7240,0.0000,0.0000,656.7240,628.1761,0.0000,
2025-02-04,03:00,692.1067,0.0000,0.0000,692.1067,658.2286,0.0000,
2025-02-04,03:10,667.2809,0.0000,0.0000,667.2809,653.6746,0.0000,
2025-02-04,03:20,674.7979,0.0000,0.0000,674.7979,657.2559,0.0000,
2025-02-04,03:30,700.3424,0.0000,0.0000,700.3424,676.4514,0.0000,
2025-02-04,03:40,693.9144,0.0000,0.0000,693.9144,670.6973,0.0000,
2025-02-04,03:50,673.8637,0.0000,0.0000,673.8637,660.4607,0.0000,
2025-02-04,04:00,678.5208,0.0000,0.0000,678.5208,665.9545,0.0000,
2025-02-04,04:10,696.0420,0.0000,0.0000,696.0420,685.9445,0.0000,
2025-02-04,04:20,707.7466,0.0000,0.0000,707.7466,698.7821,0.0000,
2025-02-04,04:30,705.0366,0.0000,0.0000,705.0366,690.0580,0.0000,
2025-02-04,04:40,682.4228,0.0000,0.0000,682.4228,664.4765,0.0000,
2025-02-04,04:50,671.5504,0.0000,0.0000,671.5504,653.2684,0.0000,
2025-02-04,05:00,688.4414,0.0000,0.0000,688.4414,665.2527,0.0000,
2025-02-04,05:10,698.9218,0.0000,0.0000,698.9218,682.9315,0.0000,
2025-02-04,05:20,710.9799,0.0000,0.0000,710.9799,698.5577,0.0000,
2025-02-04,05:30,712.4772,0.0000,0.0000,712.4772,692.8627,0.0000,
2025-02-04,05:40,1523.6706,833.3333,0.0000,690.3373,666.5004,0.0000,
2025-02-04,05:50,765.3631,0.0000,-0.0000,765.3631,747.6442,0.0000,
2025-02-04,06:00,623.6865,0.0000,276.1410,899.8274,882.9963,0.0000,
2025-02-04,06:10,63.3346,0.0000,833.3333,896.6680,882.5776,0.0000,
2025-02-04,06:20,876.1134,0.0000,0.0000,876.1134,859.9338,0.0000,
2025-02-04,06:30,903.6562,0.0000,0.0000,903.6562,887.7773,0.0000,
2025-02-04,06:40,934.6071,0.0000,0.0000,934.6071,915.6423,0.0000,
2025-02-04,06:50,899.2184,0.0000,0.0000,899.2184,893.2688,0.0000,
2025-02-04,07:00,825.3126,0.0000,0.0000,825.3126,819.0508,0.0000,
2025-02-04,07:10,788.6918,0.0000,0.0000,788.6918,762.4700,0.0000,
2025-02-04,07:20,729.7634,0.0000,0.0000,729.7634,720.3106,15.9113,
2025-02-04,07:30,695.5366,0.0000,0.0000,695.5366,668.2950,0.0000,
2025-02-04,07:40,1468.2654,833.3333,0.0000,634.9321,614.0043,0.0000,
2025-02-04,07:50,712.7498,0.0000,0.0000,712.7498,695.6527,0.0000,
2025-02-04,08:00,10.8754,0.0000,833.3333,844.2087,833.7458,0.0000,
2025-02-04,08:10,0.0000,0.0000,803.3484,803.3484,792.1490,0.0000,
2025-02-04,08:20,0.0000,0.0000,726.1210,726.1210,703.7664,0.0000,
2025-02-04,08:30,0.0000,0.0000,677.1999,677.1999,659.3949,0.0000,
2025-02-04,08:40,0.0000,0.0000,648.6902,648.6902,620.1147,0.0000,
2025-02-04,08:50,0.0000,0.0000,599.4109,599.4109,576.8003,0.0000,
2025-02-04,09:00,0.0000,0.0000,557.2406,557.2406,533.5572,14.3052,
2025-02-04,09:10,0.0000,0.0000,530.7668,530.7668,493.3469,0.0000,
2025-02-04,09:20,0.0000,0.0000,476.5983,476.5983,438.8892,0.0000,
2025-02-04,09:30,0.0000,0.0000,411.0544,411.0544,380.4896,56.9510,
2025-02-04,09:40,0.0000,0.0000,360.8747,360.8747,346.3472,46.2797,
2025-02-04,09:50,0.0000,0.0000,335.2581,335.2581,307.3406,7.4909,
2025-02-04,10:00,0.0000,0.0000,292.2205,292.2205,262.3793,13.8391,
2025-02-04,10:10,0.0000,0.0000,285.0019,285.0019,238.4573,0.0000,
2025-02-04,10:20,0.0000,0.0000,259.1462,259.1462,205.9757,0.0000,
2025-02-04,10:30,0.0000,0.0000,212.7022,212.7022,165.0893,0.0000,
2025-02-04,10:40,0.0000,0.0000,196.5583,196.5583,147.0298,0.0000,
2025-02-04,10:50,171.5603,0.0000,0.0000,171.5603,130.5135,0.0000,
2025-02-04,11:00,966.0825,833.3333,0.0000,132.7492,95.7140,0.0000,
2025-02-04,11:10,943.5150,833.3333,0.0000,110.1817,48.8843,28.2027,
2025-02-04,11:20,943.5866,833.3333,0.0000,110.2533,37.6456,25.3893,
2025-02-04,11:30,966.6362,833.3333,0.0000,133.3029,59.3756,0.0000,
2025-02-04,11:40,976.1543,833.3333,0.0000,142.8209,55.4870,0.0000,
2025-02-04,11:50,902.2336,833.3333,0.0000,68.9003,-10.5214,0.0000,
2025-02-04,12:00,842.1176,833.3333,0.0000,8.7843,-71.9599,0.0000,
2025-02-04,12:10,929.9940,833.3333,0.0000,96.6607,-24.4910,0.0000,
2025-02-04,12:20,950.6594,833.3333,0.0000,117.3261,5.0969,0.0000,
2025-02-04,12:30,885.7401,833.3333,0.0000,52.4067,-25.3246,0.0000,
2025-02-04,12:40,898.6403,833.3333,0.0000,65.3069,-30.4998,0.0000,
2025-02-04,12:50,923.1449,833.3333,0.0000,89.8116,8.5530,0.0000,
2025-02-04,13:00,142.0073,0.0000,0.0000,142.0073,52.1441,0.0000,
2025-02-04,13:10,115.6127,0.0000,0.0000,115.6127,48.9452,19.5710,
2025-02-04,13:20,118.0610,0.0000,0.0000,118.0610,59.3919,50.7960,
2025-02-04,13:30,146.1807,0.0000,0.0000,146.1807,86.2095,71.4668,
2025-02-04,13:40,108.3222,0.0000,0.0000,108.3222,78.3982,94.9456,
2025-02-04,13:50,0.0000,0.0000,127.8154,127.8154,109.3657,69.3198,
2025-02-04,14:00,0.0000,0.0000,204.4548,204.4548,169.0613,17.7415,
2025-02-04,14:10,0.0000,0.0000,200.3316,200.3316,174.6530,35.8446,
2025-02-04,14:20,0.0000,0.0000,243.9083,243.9083,209.0781,37.7584,
2025-02-04,14:30,0.0000,0.0000,319.6575,319.6575,281.2809,26.3888,
2025-02-04,14:40,0.0000,0.0000,320.7807,320.7807,312.5209,46.8167,
2025-02-04,14:50,0.0000,0.0000,347.6498,347.6498,338.1996,48.0353,
2025-02-04,15:00,1247.0209,833.3333,0.0000,413.6875,379.4662,47.1366,
2025-02-04,15:10,1270.1334,833.3333,0.0000,436.8000,419.9694,99.6401,
2025-02-04,15:20,1304.7309,833.3333,0.0000,471.3976,469.0763,89.8674,
2025-02-04,15:30,886.7870,345.1828,0.0000,541.6042,530.2793,10.2125,
2025-02-04,15:40,596.4898,0.0000,0.0000,596.4898,590.4829,0.0000,
2025-02-04,15:50,632.6340,0.0000,0.0000,632.6340,623.4583,0.0000,
2025-02-04,16:00,670.2607,0.0000,0.0000,670.2607,646.8712,3.4077,
2025-02-04,16:10,717.3397,0.0000,0.0000,717.3397,707.1764,16.4439,
2025-02-04,16:20,791.9625,0.0000,0.0000,791.9625,778.7612,0.0324,
2025-02-04,16:30,852.8989,0.0000,0.0000,852.8989,838.4862,0.0000,
2025-02-04,16:40,889.8802,0.0000,-0.0000,889.8802,884.7482,0.0000,
2025-02-04,16:50,935.0056,0.0000,0.0000,935.0056,918.5295,0.0000,
2025-02-04,17:00,967.1729,0.0000,0.0000,967.1729,951.8571,0.0000,
2025-02-04,17:10,999.0787,0.0000,-0.0000,999.0787,996.6624,0.0000,
2025-02-04,17:20,1027.7178,0.0000,0.0000,1027.7178,1018.2126,0.0000,
2025-02-04,17:30,1060.7771,0.0000,-0.0000,1060.7771,1037.6357,0.0000,
2025-02-04,17:40,1080.3637,0.0000,0.0000,1080.3637,1057.7940,0.0000,
2025-02-04,17:50,934.6412,0.0000,0.0000,934.6412,926.4440,0.0000,
2025-02-04,18:00,745.1863,0.0000,-0.0000,745.1863,720.6104,0.0000,
2025-02-04,18:10,701.6089,0.0000,-0.0000,701.6089,693.9743,0.0000,
2025-02-04,18:20,739.0505,0.0000,0.0000,739.0505,723.4882,0.0000,
2025-02-04,18:30,747.6844,0.0000,0.0000,747.6844,718.5286,0.0000,
2025-02-04,18:40,754.0459,0.0000,0.0000,754.0459,711.5825,0.0000,
2025-02-04,18:50,248.8838,0.0000,485.5732,734.4570,707.8905,0.0000,
2025-02-04,19:00,0.0000,0.0000,720.8743,720.8743,709.2931,0.0000,
2025-02-04,19:10,0.0000,0.0000,733.3065,733.3065,719.1161,0.0000,
2025-02-04,19:20,0.0000,0.0000,757.9743,757.9743,727.4415,0.0000,
2025-02-04,19:30,0.0000,0.0000,764.5608,764.5608,727.4457,0.0000,
2025-02-04,19:40,0.0000,0.0000,740.0489,740.0489,720.3523,0.0000,
2025-02-04,19:50,0.0000,0.0000,729.6681,729.6681,713.4596,0.0000,
2025-02-04,20:00,0.0000,0.0000,726.8924,726.8924,709.3496,29.0926,
2025-02-04,20:10,0.0000,0.0000,727.8931,727.8931,707.7727,0.0000,
2025-02-04,20:20,0.0000,0.0000,733.3549,733.3549,720.8297,0.0000,
2025-02-04,20:30,0.0000,0.0000,761.5457,761.5457,741.4656,0.0000,
2025-02-04,20:40,0.0000,0.0000,758.3078,758.3078,742.9928,0.0000,
2025-02-04,20:50,724.8852,0.0000,-0.0000,724.8852,711.5235,0.0000,
2025-02-04,21:00,684.1003,0.0000,0.0000,684.1003,684.1003,41.0713,
2025-02-04,21:10,721.7420,0.0000,0.0000,721.7420,712.9989,0.0000,
2025-02-04,21:20,739.3684,0.0000,0.0000,739.3684,725.9468,0.0000,
2025-02-04,21:30,756.9495,0.0000,0.0000,756.9495,720.5156,0.0000,
2025-02-04,21:40,767.6677,0.0000,-0.0000,767.6677,748.7456,0.0000,
2025-02-04,21:50,718.1108,0.0000,-0.0000,718.1108,683.4390,0.0000,
2025-02-04,22:00,1413.5238,833.3333,0.0000,580.1905,553.9567,0.0000,
2025-02-04,22:10,1377.6443,833.3333,0.0000,544.3110,528.5883,15.8844,
2025-02-04,22:20,538.9784,0.0000,0.0000,538.9784,526.3820,66.2699,
2025-02-04,22:30,1365.5686,833.3333,0.0000,532.2352,515.1056,72.2931,
2025-02-04,22:40,1391.6832,833.3333,0.0000,558.3499,546.8204,13.8062,
2025-02-04,22:50,1416.9621,833.3333,0.0000,583.6287,561.4350,0.0000,
2025-02-04,23:00,1410.4058,833.3333,0.0000,577.0724,553.5440,0.0000,
2025-02-04,23:10,1261.6636,666.6667,0.0000,594.9969,575.1845,0.0000,
2025-02-04,23:20,1428.2979,833.3333,0.0000,594.9646,575.6400,0.0000,
2025-02-04,23:30,1407.0530,833.3333,0.0000,573.7197,553.8159,0.0000,
2025-02-04,23:40,1420.7246,833.3333,0.0000,587.3912,565.4701,0.0000,
2025-02-04,23:50,590.9764,0.0000,0.0000,590.9764,589.1885,0.0000,
2025-02-04,24:00,602.6322,0.0000,0.0000,602.6322,591.3948,0.0000,8550.0000
2025-02-05,00:10,1417.0101,833.3333,0.0000,583.6767,566.7393,7.8985,
2025-02-05,00:20,1436.9914,833.3333,0.0000,603.6581,585.6563,17.3910,
2025-02-05,00:30,639.4503,0.0000,0.0000,639.4503,617.9990,0.0000,
2025-02-05,00:40,584.0111,0.0000,0.0000,584.0111,569.3511,0.0000,
2025-02-05,00:50,578.4147,0.0000,0.0000,578.4147,559.0244,0.0000,
2025-02-05,01:00,618.2722,0.0000,0.0000,618.2722,602.9605,0.0000,
2025-02-05,01:10,619.6432,0.0000,0.0000,619.6432,596.3375,6.7898,
2025-02-05,01:20,608.6740,0.0000,0.0000,608.6740,581.7076,6.5334,
2025-02-05,01:30,612.3321,0.0000,0.0000,612.3321,593.9824,0.0000,
2025-02-05,01:40,632.2360,0.0000,0.0000,632.2360,616.5703,0.0000,
2025-02-05,01:50,626.3432,0.0000,0.0000,626.3432,613.9604,2.1585,
2025-02-05,02:00,618.6229,0.0000,0.0000,618.6229,596.6387,0.0000,
2025-02-05,02:10,627.2120,0.0000,0.0000,627.2120,608.8115,0.0000,
2025-02-05,02:20,651.8741,0.0000,0.0000,651.8741,629.2426,0.0000,
2025-02-05,02:30,644.8409,0.0000,0.0000,644.8409,632.2679,18.9308,
2025-02-05,02:40,625.4968,0.0000,0.0000,625.4968,616.6982,9.1272,
2025-02-05,02:50,655.0798,0.0000,0.0000,655.0798,626.5319,0.0000,
2025-02-05,03:00,687.7780,0.0000,0.0000,687.7780,653.8999,0.0000,
2025-02-05,03:10,663.8998,0.0000,0.0000,663.8998,650.2935,0.0000,
2025-02-05,03:20,671.8750,0.0000,0.0000,671.8750,654.3330,0.0000,
2025-02-05,03:30,695.8523,0.0000,0.0000,695.8523,671.9613,0.0000,
2025-02-05,03:40,691.4497,0.0000,0.0000,691.4497,668.2326,0.0000,
2025-02-05,03:50,677.5893,0.0000,0.0000,677.5893,664.1863,0.0000,
2025-02-05,04:00,683.7340,0.0000,0.0000,683.7340,671.1677,8.9694,
2025-02-05,04:10,688.5000,0.0000,0.0000,688.5000,678.4025,19.1073,
2025-02-05,04:20,692.6114,0.0000,0.0000,692.6114,683.6469,0.0000,
2025-02-05,04:30,697.9997,0.0000,0.0000,697.9997,683.0211,0.0000,
2025-02-05,04:40,688.9646,0.0000,0.0000,688.9646,671.0184,0.0000,
2025-02-05,04:50,670.4719,0.0000,0.0000,670.4719,652.1899,3.8322,
2025-02-05,05:00,666.3930,0.0000,0.0000,666.3930,643.2043,13.8587,
2025-02-05,05:10,677.6248,0.0000,0.0000,677.6248,661.6345,0.0000,
2025-02-05,05:20,702.4285,0.0000,0.0000,702.4285,690.0064,0.0000,
2025-02-05,05:30,711.7142,0.0000,0.0000,711.7142,692.0997,0.0000,
2025-02-05,05:40,1518.3523,833.3333,0.0000,685.0190,661.1821,0.0000,
2025-02-05,05:50,755.9231,0.0000,-0.0000,755.9231,738.2042,0.0000,
2025-02-05,06:00,574.0198,0.0000,319.2819,893.3017,876.4706,0.0000,
2025-02-05,06:10,62.2848,0.0000,833.3333,895.6181,881.5277,0.0000,
2025-02-05,06:20,878.6463,0.0000,0.0000,878.6463,862.4667,0.0000,
2025-02-05,06:30,899.1546,0.0000,0.0000,899.1546,883.2758,0.0000,
2025-02-05,06:40,908.6294,0.0000,0.0000,908.6294,889.6646,0.0000,
2025-02-05,06:50,865.8119,0.0000,0.0000,865.8119,859.8623,0.0000,
2025-02-05,07:00,805.2582,0.0000,0.0000,805.2582,798.9964,0.0000,
2025-02-05,07:10,779.5822,0.0000,0.0000,779.5822,753.3604,0.0000,
2025-02-05,07:20,749.1769,0.0000,0.0000,749.1769,723.8127,23.3261,
2025-02-05,07:30,704.4648,0.0000,0.0000,704.4648,677.2232,0.0000,
2025-02-05,07:40,1457.7019,833.3333,0.0000,624.3686,603.4407,0.0000,
2025-02-05,07:50,683.4582,0.0000,0.0000,683.4582,666.3611,0.0000,
2025-02-05,08:00,0.0000,0.0000,817.1998,817.1998,806.7369,42.6131,
2025-02-05,08:10,0.0000,0.0000,798.2111,798.2111,787.0118,12.7242,
2025-02-05,08:20,0.0000,0.0000,740.6449,740.6449,718.2903,0.0000,
2025-02-05,08:30,0.0000,0.0000,688.6409,688.6409,670.8359,0.0000,
2025-02-05,08:40,0.0000,0.0000,634.8264,634.8264,606.2509,4.0248,
2025-02-05,08:50,0.0000,0.0000,594.3276,594.3276,571.7170,0.0000,
2025-02-05,09:00,0.0000,0.0000,585.3877,585.3877,556.8835,0.0000,
2025-02-05,09:10,0.0000,0.0000,534.9879,534.9879,497.5681,0.0000,
2025-02-05,09:20,0.0000,0.0000,471.4708,471.4708,433.7617,3.3784,
2025-02-05,09:30,0.0000,0.0000,429.7200,429.7200,387.7822,25.2921,
2025-02-05,09:40,0.0000,0.0000,366.2966,366.2966,341.8363,75.4065,
2025-02-05,09:50,0.0000,0.0000,328.6961,328.6961,296.0081,47.3816,
2025-02-05,10:00,0.0000,0.0000,291.7372,291.7372,253.5304,0.5228,
2025-02-05,10:10,0.0000,0.0000,261.6130,261.6130,215.0684,26.2545,
2025-02-05,10:20,0.0000,0.0000,231.8449,231.8449,178.6743,54.3115,
2025-02-05,10:30,0.0000,0.0000,198.7976,198.7976,151.1847,40.2833,
2025-02-05,10:40,0.0000,0.0000,187.9824,187.9824,138.4539,0.0000,
2025-02-05,10:50,148.1705,0.0000,0.0000,148.1705,107.1238,8.8674,
2025-02-05,11:00,938.5703,833.3333,0.0000,105.2370,68.2018,59.1922,
2025-02-05,11:10,988.8830,833.3333,0.0000,155.5497,66.0495,0.0000,
2025-02-05,11:20,990.7188,833.3333,0.0000,157.3854,63.2267,0.0000,
2025-02-05,11:30,951.0428,833.3333,0.0000,117.7095,43.7822,0.0000,
2025-02-05,11:40,944.6745,833.3333,0.0000,111.3412,24.0073,54.1424,
2025-02-05,11:50,894.4556,833.3333,0.0000,61.1223,-18.2995,68.0186,
2025-02-05,12:00,859.6777,833.3333,0.0000,26.3443,-54.3998,0.0000,
2025-02-05,12:10,924.3194,833.3333,0.0000,90.9860,-30.1656,0.0000,
2025-02-05,12:20,916.1979,833.3333,0.0000,82.8646,-29.3646,0.0000,
2025-02-05,12:30,846.2812,833.3333,0.0000,12.9478,-64.7835,0.0000,
2025-02-05,12:40,869.0700,833.3333,0.0000,35.7367,-60.0701,0.0000,
2025-02-05,12:50,906.5719,833.3333,0.0000,73.2386,-8.0200,0.0000,
2025-02-05,13:00,142.5377,0.0000,0.0000,142.5377,52.6745,0.0000,
2025-02-05,13:10,148.6913,0.0000,0.0000,148.6913,72.6580,0.0000,
